month,model,generation,token_type,channel,workload,segment,tokens,allocated_inference_cost_cents,net_revenue_cents,cost_per_mtok,inference_gross_margin,receipt_id
2026-04-01,synthetic-g4,4,input,azure_marketplace,api,marketplace,56003188,3828,8145,0.6835325160417653,0.5300184162062616,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,input,direct,agent_platform,enterprise,1093502878,74743,122164,0.6835190057908562,0.3881749124128221,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,input,direct,agent_platform,startup_api,676382,46,101,0.6800890620980452,0.5445544554455446,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,input,direct,api,enterprise,2874185712,196456,299515,0.6835188108401535,0.34408627280770576,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,input,direct,api,mid_market_api,321152733,21952,48942,0.6835376985566552,0.5514690858567284,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,input,direct,api,startup_api,27082602,1851,4456,0.6834646094935782,0.5846050269299821,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,input,direct,claude_code,startup_api,97612741,6672,15268,0.6835173289519654,0.5630075975897302,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,input,gcp_marketplace,api,marketplace,30190830,2064,4228,0.6836512941181146,0.5118259224219489,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,output,aws_marketplace,api,marketplace,16059416,4391,9585,2.7342214685764414,0.54188836724048,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,output,azure_marketplace,api,marketplace,27994540,7654,16285,2.7341045789643266,0.5299969296898988,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,output,direct,agent_platform,enterprise,546709043,149474,244310,2.7340685491459853,0.3881789529695878,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,output,direct,agent_platform,startup_api,338374,93,202,2.7484381187679903,0.5396039603960396,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,output,direct,api,enterprise,1437125825,392921,599043,2.734075146134125,0.34408548301207087,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,output,direct,api,mid_market_api,160582903,43905,97888,2.734101774209425,0.5514771984308597,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,output,direct,api,startup_api,13544659,3703,8915,2.733918956542206,0.5846326416152552,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,output,direct,claude_code,startup_api,48801027,13343,30534,2.734163770774742,0.5630117246348333,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g4,4,output,gcp_marketplace,api,marketplace,15101738,4129,8461,2.7341223904162555,0.5119962179411417,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_read,aws_marketplace,claude_code,marketplace,3515338,29,44,0.08249562346494135,0.34090909090909094,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_read,direct,api,enterprise,340955537,2796,3310,0.08200482750922447,0.15528700906344406,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_read,direct,api,startup_api,1034143,8,14,0.07735874052234555,0.4285714285714286,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_read,direct,claude_code,enterprise,1116613653,9159,13161,0.08202478964315511,0.30408023706405285,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_read,direct,claude_code,mid_market_api,1349862,11,17,0.08148981155110671,0.3529411764705882,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_write,aws_marketplace,claude_code,marketplace,878339,60,138,0.6831075473137365,0.5652173913043479,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_write,direct,api,enterprise,85240866,5826,10342,0.6834749895666241,0.4366660220460259,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_write,direct,api,startup_api,257754,18,42,0.6983402779394307,0.5714285714285714,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_write,direct,claude_code,enterprise,279174276,19082,41132,0.6835156975566044,0.5360789652825051,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,cache_write,direct,claude_code,mid_market_api,337405,23,53,0.681673359908715,0.5660377358490566,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,input,aws_marketplace,claude_code,marketplace,8789710,481,1105,0.5472307960103349,0.5647058823529412,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,input,direct,api,enterprise,852477652,46615,82745,0.5468178537072078,0.43664269744395434,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,input,direct,api,startup_api,2582217,141,340,0.5460424123921421,0.5852941176470587,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,input,direct,claude_code,enterprise,2791670110,152653,329049,0.5468160419570491,0.5360782132752264,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,input,direct,claude_code,mid_market_api,3371017,184,427,0.5458293446755089,0.5690866510538641,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,output,aws_marketplace,claude_code,marketplace,4391799,961,2207,2.188169358388214,0.564567285908473,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,output,direct,api,enterprise,426249505,93233,165493,2.1872869975532288,0.4366347821358003,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,output,direct,api,startup_api,1291934,283,682,2.190514376121381,0.5850439882697946,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,output,direct,claude_code,enterprise,1395861759,305312,658110,2.1872653078391266,0.5360775554238653,mr-1673c6225a055ecb5323ee5746cd0e43
2026-04-01,synthetic-g5,5,output,direct,claude_code,mid_market_api,1683166,368,851,2.186355950631132,0.5675675675675675,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,aws_marketplace,api,marketplace,10224548,84,125,0.08215522094473027,0.32799999999999996,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,aws_marketplace,claude_code,marketplace,4723607,39,60,0.08256402363702145,0.35,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,azure_marketplace,api,marketplace,27720987,227,330,0.08188741620202773,0.31212121212121213,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,direct,agent_platform,enterprise,419655702,3442,3844,0.08201961711936896,0.10457856399583765,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,direct,agent_platform,startup_api,460025,4,6,0.08695179609803814,0.33333333333333337,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,direct,api,enterprise,1261391833,10346,11233,0.0820205088484983,0.07896376747084488,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,direct,api,mid_market_api,114955345,943,1437,0.08203185332530645,0.3437717466945024,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,direct,api,startup_api,7395351,60,99,0.08113205174439996,0.3939393939393939,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,direct,claude_code,enterprise,1202508851,9863,14174,0.08202018631129393,0.30414844080711156,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,direct,claude_code,mid_market_api,767486,6,10,0.07817732180130973,0.4,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,direct,claude_code,startup_api,37239385,306,478,0.08217106700338903,0.35983263598326365,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_read,gcp_marketplace,api,marketplace,6501782,53,74,0.08151611358239941,0.28378378378378377,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,aws_marketplace,api,marketplace,2554761,175,391,0.6849955827570563,0.5524296675191815,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,aws_marketplace,claude_code,marketplace,1180604,81,185,0.68608949317468,0.5621621621621622,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,azure_marketplace,api,marketplace,6929413,474,1033,0.6840406250861365,0.5411423039690222,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,direct,agent_platform,enterprise,104923981,7172,12015,0.6835424973057399,0.40307948397836035,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,direct,agent_platform,startup_api,115069,8,18,0.6952350328933075,0.5555555555555556,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,direct,api,enterprise,315339027,21555,35103,0.6835500256680883,0.3859499188103581,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,direct,api,mid_market_api,28736794,1964,4490,0.6834443675240878,0.5625835189309577,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,direct,api,startup_api,1849265,127,310,0.6867593341138236,0.5903225806451613,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,direct,claude_code,enterprise,300653178,20550,44297,0.6835118170611854,0.5360859651895162,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,direct,claude_code,mid_market_api,192176,13,30,0.6764632420281409,0.5666666666666667,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,direct,claude_code,startup_api,9311341,637,1494,0.6841119877362455,0.5736278447121821,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,cache_write,gcp_marketplace,api,marketplace,1626493,111,234,0.6824499090989018,0.5256410256410257,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,aws_marketplace,api,marketplace,25552021,1397,3126,0.5467277911207101,0.5531030070377478,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,aws_marketplace,claude_code,marketplace,11804121,645,1483,0.5464193394832194,0.5650708024275117,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,azure_marketplace,api,marketplace,69313026,3791,8267,0.5469390414436675,0.5414297810572155,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,direct,agent_platform,enterprise,1049170123,57370,96113,0.5468131310864635,0.4030984362157044,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,direct,agent_platform,startup_api,1149291,63,140,0.5481640420050274,0.55,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,direct,api,enterprise,3153364087,172431,280823,0.546816020106466,0.38597978085840545,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,direct,api,mid_market_api,287336082,15712,35916,0.5468161147961919,0.5625348034302261,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,direct,api,startup_api,18498200,1011,2481,0.5465396633185932,0.592503022974607,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,direct,claude_code,enterprise,3006413343,164395,354359,0.5468143639754994,0.5360778193865543,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,direct,claude_code,mid_market_api,1919678,105,243,0.5469667308788244,0.5679012345679013,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,direct,claude_code,startup_api,93063700,5088,11940,0.5467222988125338,0.5738693467336684,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,input,gcp_marketplace,api,marketplace,16258015,889,1867,0.5468072209307224,0.5238350294590252,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,aws_marketplace,api,marketplace,12779174,2795,6255,2.187152315165284,0.5531574740207834,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,aws_marketplace,claude_code,marketplace,5902595,1291,2967,2.1871736075404122,0.5648803505224131,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,azure_marketplace,api,marketplace,34658306,7581,16535,2.187354454080935,0.5415179921378893,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,direct,agent_platform,enterprise,524565687,114736,192220,2.1872570555687147,0.40310061387992924,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,direct,agent_platform,startup_api,573428,125,279,2.1798726256827363,0.5519713261648745,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,direct,api,enterprise,1576655216,344856,561635,2.1872632424665763,0.3859784379534751,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,direct,api,mid_market_api,143686664,31428,71845,2.187259354841727,0.5625582851972997,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,direct,api,startup_api,9252184,2024,4964,2.1875915999941205,0.5922643029814665,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,direct,claude_code,enterprise,1503136417,328776,708687,2.1872665466796417,0.5360772809434913,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,direct,claude_code,mid_market_api,960237,210,486,2.186960094226738,0.5679012345679013,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,direct,claude_code,startup_api,46541087,10180,23885,2.187314619445824,0.5737910822692066,mr-1673c6225a055ecb5323ee5746cd0e43
2026-05-01,synthetic-g5,5,output,gcp_marketplace,api,marketplace,8132881,1779,3735,2.187416734611019,0.5236947791164659,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,aws_marketplace,api,marketplace,28085014,230,344,0.08189420877625342,0.33139534883720934,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,aws_marketplace,claude_code,marketplace,4762335,39,60,0.08189260100349934,0.35,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,azure_marketplace,api,marketplace,40581395,333,485,0.08205730729562155,0.3134020618556701,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,direct,agent_platform,enterprise,288629881,2367,2644,0.082008141076703,0.10476550680786689,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,direct,agent_platform,startup_api,339704,3,4,0.08831217766055154,0.25,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,direct,api,enterprise,1251719388,10268,11263,0.08203116527903456,0.08834235993962536,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,direct,api,mid_market_api,69066640,567,864,0.08209462629136151,0.34375,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,direct,api,startup_api,9834900,81,132,0.08235975963151633,0.38636363636363635,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,direct,claude_code,enterprise,2865924859,23507,33780,0.08202238773350896,0.30411486086441686,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,direct,claude_code,mid_market_api,1339671,11,17,0.0821097120113819,0.3529411764705882,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,direct,claude_code,startup_api,56153493,460,712,0.08191832340688049,0.3539325842696629,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_read,gcp_marketplace,api,marketplace,11695724,96,134,0.08208128030381018,0.28358208955223885,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,aws_marketplace,api,marketplace,7022132,480,1074,0.6835530861567398,0.553072625698324,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,aws_marketplace,claude_code,marketplace,1191960,81,187,0.6795530051344005,0.5668449197860963,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,azure_marketplace,api,marketplace,10145215,693,1512,0.6830806444220255,0.5416666666666667,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,direct,agent_platform,enterprise,72176453,4933,8265,0.6834638992304042,0.403145795523291,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,direct,agent_platform,startup_api,85114,6,13,0.7049369081467208,0.5384615384615384,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,direct,api,enterprise,312918125,21388,35192,0.6835014750264147,0.39224823823596267,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,direct,api,mid_market_api,17263568,1180,2699,0.6835203475897914,0.5628010374212671,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,direct,api,startup_api,2457148,168,412,0.6837194991917459,0.5922330097087378,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,direct,claude_code,enterprise,716475783,48973,105562,0.6835262427843984,0.5360735870862621,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,direct,claude_code,mid_market_api,335541,23,53,0.6854601971145106,0.5660377358490566,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,direct,claude_code,startup_api,14043301,960,2225,0.6835999598669857,0.5685393258426966,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,cache_write,gcp_marketplace,api,marketplace,2926855,200,420,0.6833273257472612,0.5238095238095238,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,aws_marketplace,api,marketplace,70204996,3839,8590,0.5468271802194818,0.5530849825378347,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,aws_marketplace,claude_code,marketplace,11914303,651,1498,0.5464020849562077,0.5654205607476636,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,azure_marketplace,api,marketplace,101428675,5547,12097,0.5468867655029507,0.5414565594775564,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,direct,agent_platform,enterprise,721601489,39458,66105,0.5468115102517478,0.4031011269949323,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,direct,agent_platform,startup_api,850997,47,104,0.5522933688367879,0.5480769230769231,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,direct,api,enterprise,3129367238,171118,281556,0.5468134194098698,0.39224168549063065,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,direct,api,mid_market_api,172670907,9442,21598,0.5468205480614056,0.5628298916566349,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,direct,api,startup_api,24590611,1345,3303,0.5469567226288115,0.5927944293066909,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,direct,claude_code,enterprise,7164756593,391780,844497,0.5468155057532182,0.5360788729859313,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,direct,claude_code,mid_market_api,3348000,183,424,0.546594982078853,0.5683962264150944,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,direct,claude_code,startup_api,140367654,7676,17793,0.5468496324658956,0.5685943910526612,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,input,gcp_marketplace,api,marketplace,29250170,1599,3360,0.5466634894771552,0.5241071428571429,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,aws_marketplace,api,marketplace,35108517,7679,17184,2.1872185601003884,0.5531308193668529,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,aws_marketplace,claude_code,marketplace,5960996,1304,2996,2.1875538920005986,0.5647530040053405,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,azure_marketplace,api,marketplace,50730124,11096,24202,2.1872605712534825,0.5415254937608462,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,direct,agent_platform,enterprise,360806760,78918,132212,2.187265005788694,0.4030950291955344,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,direct,agent_platform,startup_api,425901,93,209,2.1836060492931457,0.5550239234449761,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,direct,api,enterprise,1564654018,342231,563098,2.187263101381688,0.3922354545745146,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,direct,api,mid_market_api,86339453,18885,43198,2.187296692741382,0.562826982730682,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,direct,api,startup_api,12297857,2690,6606,2.187372970754173,0.5927944293066909,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,direct,claude_code,enterprise,3582490711,783585,1689047,2.187263173060046,0.5360786289546708,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,direct,claude_code,mid_market_api,1676372,367,848,2.1892515503718744,0.5672169811320755,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,direct,claude_code,startup_api,70182081,15351,35584,2.1873104617687242,0.5685982464028777,mr-1673c6225a055ecb5323ee5746cd0e43
2026-06-01,synthetic-g5,5,output,gcp_marketplace,api,marketplace,14626845,3199,6720,2.187074519487969,0.5239583333333333,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,aws_marketplace,api,marketplace,24511451,194,300,0.07914668127970066,0.3533333333333334,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,aws_marketplace,claude_code,marketplace,2177557,17,27,0.07806913894791273,0.37037037037037035,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,azure_marketplace,api,marketplace,36203530,287,431,0.07927403764218573,0.33410672853828305,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,direct,agent_platform,enterprise,526639051,4176,4824,0.07929529707435236,0.13432835820895528,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,direct,agent_platform,startup_api,343302,3,4,0.08738661586591398,0.25,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,direct,api,enterprise,1086810544,8617,9701,0.07928704821251716,0.11174105762292552,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,direct,api,mid_market_api,101727035,807,1271,0.07932994409991405,0.3650668764752164,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,direct,api,startup_api,14233218,113,191,0.07939174401741055,0.4083769633507853,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,direct,claude_code,enterprise,1781492903,14125,20998,0.07928743345659009,0.3273168873226021,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,direct,claude_code,mid_market_api,1167368,9,15,0.07709651112588319,0.4,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,direct,claude_code,startup_api,59537218,472,755,0.07927814161555215,0.37483443708609276,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_read,gcp_marketplace,api,marketplace,7145971,57,82,0.07976522714687759,0.30487804878048785,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,aws_marketplace,api,marketplace,6126051,405,937,0.6611110485368143,0.567769477054429,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,aws_marketplace,claude_code,marketplace,544831,36,86,0.660755353494937,0.5813953488372092,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,azure_marketplace,api,marketplace,9054431,598,1350,0.6604501155290708,0.557037037037037,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,direct,agent_platform,enterprise,131666038,8700,15077,0.660762648603431,0.42296212774424624,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,direct,agent_platform,startup_api,85345,6,13,0.7030288827699338,0.5384615384615384,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,direct,api,enterprise,271709465,17953,30317,0.6607425324693786,0.40782399313916284,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,direct,api,mid_market_api,25439081,1681,3974,0.6607943109265622,0.5770005032712633,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,direct,api,startup_api,3556159,235,599,0.6608253455483852,0.6076794657762938,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,direct,claude_code,enterprise,445400962,29429,65623,0.6607304992753922,0.5515444280206635,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,direct,claude_code,mid_market_api,291768,19,46,0.6512023251350388,0.5869565217391304,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,direct,claude_code,startup_api,14893047,984,2359,0.6607110015834906,0.582874099194574,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,cache_write,gcp_marketplace,api,marketplace,1785641,118,257,0.660827120345019,0.5408560311284047,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,input,aws_marketplace,api,marketplace,61262000,3238,7496,0.5285495086676896,0.5680362860192103,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,input,aws_marketplace,claude_code,marketplace,5447446,288,685,0.5286881228377481,0.5795620437956204,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,input,azure_marketplace,api,marketplace,90527803,4786,10797,0.5286773611417478,0.5567287209410021,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,input,direct,agent_platform,enterprise,1316670023,69598,120619,0.528591057624466,0.42299306079473387,mr-1673c6225a055ecb5323ee5746cd0e43
2026-07-01,synthetic-g5,5,input,direct,agent_platform,startup_api,857097,45,105,0.5250280890027617,0.5714285714285714,mr-1673c6225a055ecb5323ee5746cd0e43
